code,language,region,quoteType,triggerable,currency,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,priceHint,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,firstTradeDateMilliseconds,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,price,dividendDate
0229.HK,en-US,US,EQUITY,False,HKD,494204992.0,1.225,0.828,-0.008000016,-0.009661855,0.8726761,-0.05267608,-0.060361553,405489984.0,,0.66938776,15,0,False,3,HKG,RAYMOND IND,Raymond Industrial Limited,finmb_4497142,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589342025,0.82,0.83,0.83 - 0.83,0.83,946949400000.0,51000.0,0.82,0.78,0.87,0.0,0.0,HKSE,HKD,0.83,30984.0,0.0,0.06999999,0.09333333,0.75 - 1.16,-0.33999997,-0.29310343,0.75,1.16,1553785140.0,1553785140.0,1553785140.0,0.06,10.392902,0.07317073,PREPRE,0.0789,,0.82,
0230.HK,en-US,US,EQUITY,False,HKD,3346909952.0,3.883,1.0182858,0.01171422,0.011503863,1.1978873,-0.16788733,-0.14015286,3447317248.0,,0.26525882,15,0,False,3,HKG,MINMETALS LAND,Minmetals Land Limited,finmb_879536,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.029999971,2.9999971,1589789320,1.03,1.03,0.99 - 1.03,0.99,946949400000.0,380000.0,1.0,1.01,1.03,0.0,0.0,HKSE,HKD,0.99,1038528.0,199666.0,0.099999964,0.10752684,0.93 - 1.45,-0.42000008,-0.2896552,0.93,1.45,1553180340.0,1553180340.0,1553180340.0,0.08,3.656372,0.08,PREPRE,0.2817,,1.03,
0231.HK,en-US,US,EQUITY,False,HKD,5165859840.0,-0.077,0.035285715,0.00071428344,0.02024285,0.041739438,-0.0057394393,-0.13750638,185970944.0,,-0.46753246,15,0,False,3,HKG,PING AN SEC GP,Ping An Securities Group (Holdings) Limited,finmb_128396793,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787468,0.036,0.036,0.036 - 0.036,0.036,1027042200000.0,370000.0,0.036,0.033,0.036,0.0,0.0,HKSE,HKD,0.036,1942071.0,622083.0,0.015999999,0.79999995,0.02 - 0.226,-0.19,-0.84070796,0.02,0.226,1553785140.0,1553785140.0,1553785140.0,,,,PREPRE,-0.1373,,0.036,
0232.HK,en-US,US,EQUITY,False,HKD,9303369728.0,0.384,0.100685716,-0.0006857142,-0.0068104416,0.14283098,-0.04283098,-0.29987177,930336960.0,,0.26041666,15,0,False,3,HKG,AVIC INT'L,AVIC International Holding (HK) Limited,finmb_2481329,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788734,0.1,0.1,0.099 - 0.1,0.099,946949400000.0,1698000.0,0.1,0.1,0.103,0.0,0.0,HKSE,HKD,0.1,6510678.0,3482422.0,0.013999999,0.16279067,0.086 - 0.212,-0.111999996,-0.5283019,0.086,0.212,1552661940.0,1552661940.0,1552661940.0,,,,PREPRE,-0.0058,,0.1,
0234.HK,en-US,US,EQUITY,False,HKD,5780369920.0,0.285,0.11805714,-0.0010571405,-0.008954482,0.12082394,-0.0038239434,-0.03164889,676303296.0,,0.4105263,15,0,False,3,HKG,NEW CENTURY GP,New Century Group Hong Kong Limited,finmb_878150,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589530081,0.117,0.119,0.116 - 0.119,0.116,1127957400000.0,1381155.0,0.117,0.117,0.119,0.0,0.0,HKSE,HKD,0.117,1332683.0,549942.0,0.0029999986,0.026315777,0.114 - 0.13,-0.012999997,-0.09999998,0.114,0.13,,,,0.003,35.454544,0.025641026,PREPRE,0.0033,,0.117,
0235.HK,en-US,US,EQUITY,False,HKD,16987700224.0,0.198,0.024514286,0.0024857149,0.101398624,0.030957747,-0.0039577466,-0.1278435,458667904.0,,0.13636364,15,0,False,3,HKG,CHINA STRATEGIC,China Strategic Holdings Limited,finmb_878419,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0010000002,-3.571429,1589783774,0.027,0.028,0.026 - 0.028,0.026,1127957400000.0,337500.0,0.028,0.026,0.027,0.0,0.0,HKSE,HKD,0.026,10253187.0,12614465.0,0.007000001,0.35000005,0.02 - 0.072,-0.044999994,-0.62499994,0.02,0.072,1553698740.0,1553698740.0,1553698740.0,,0.5378486,,PREPRE,0.0502,,0.027,
0236.HK,en-US,US,EQUITY,False,HKD,373569984.0,1.456,0.7482857,0.04171431,0.055746503,0.89457744,-0.10457742,-0.11690147,295120288.0,,0.54258245,15,0,False,3,HKG,SAN MIGUEL HK,San Miguel Brewery Hong Kong Limited,finmb_874762,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589437154,0.79,0.8,0.79 - 0.8,0.79,946949400000.0,14000.0,0.79,0.73,0.79,0.0,0.0,HKSE,HKD,0.8,20840.0,23733.0,0.13,0.19696969,0.66 - 1.3,-0.50999993,-0.39230764,0.66,1.3,1551801540.0,1551801540.0,1551801540.0,0.01,,0.012658227,PREPRE,-0.04,,0.79,
0237.HK,en-US,US,EQUITY,False,HKD,135000000.0,35.479,10.791429,0.4285717,0.039714083,11.818803,-0.59880257,-0.05066525,1514700032.0,,0.3162434,15,0,False,3,HKG,SAFETY GODOWN,"Safety Godown Company, Limited",finmb_7654855,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.03999996,0.3577814,1589780002,11.22,11.48,10.92 - 11.48,10.92,947640600000.0,42000.0,11.18,10.96,11.22,0.0,0.0,HKSE,HKD,11.12,8631.0,11666.0,2.0200005,0.21956527,9.2 - 15.98,-4.7599993,-0.2978723,9.2,15.98,,,,0.2,5.42029,0.017889088,PREPRE,2.07,,11.22,
0238.HK,en-US,US,EQUITY,False,HKD,948825984.0,0.14,0.255,0.0,0.0,0.33412677,-0.079126775,-0.23681663,241950624.0,,1.8214285,15,0,False,3,HKG,EVERGREEN INT,Evergreen International Holdings Limited,finmb_114656515,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.004999995,1.9999981,1585295453,0.255,0.255,0.236 - 0.255,0.236,947554200000.0,52000.0,0.25,0.25,0.37,0.0,0.0,HKSE,CNY,0.236,31390.0,0.0,0.018999994,0.08050845,0.236 - 0.49,-0.23500001,-0.47959185,0.236,0.49,1553871540.0,1553871540.0,1553871540.0,0.024,,0.096,PREPRE,-0.134355,,0.255,
0239.HK,en-US,US,EQUITY,False,HKD,0.0,2.439,2.4054286,0.004571438,0.001900467,2.5099297,-0.09992957,-0.039813694,754168512.0,,0.98810995,15,0,False,3,HKG,PAK FAH YEOW,Pak Fah Yeow International Limited,finmb_4481130,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00999999,-0.41322273,1588123830,2.41,2.43,2.43 - 2.43,2.43,949023000000.0,2500.0,2.42,2.32,2.43,0.0,0.0,HKSE,HKD,2.43,11500.0,0.0,0.21000004,0.09545456,2.2 - 3.08,-0.66999984,-0.21753243,2.2,3.08,1553612340.0,1553612340.0,1553612340.0,0.108,20.775864,0.0446281,PREPRE,0.116,,2.41,
0240.HK,en-US,US,EQUITY,False,HKD,1241880064.0,0.949,0.78257143,0.027428567,0.035049282,0.82612675,-0.016126752,-0.019520918,1005922880.0,,0.85353005,15,0,False,3,HKG,BUILD KING HOLD,Build King Holdings Limited,finmb_34898646,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.030000031,3.846158,1589788571,0.81,0.81,0.77 - 0.81,0.77,1092015000000.0,280000.0,0.78,0.78,0.81,0.0,0.0,HKSE,HKD,0.77,428953.0,140083.0,0.16000003,0.24615389,0.65 - 1.32,-0.51000005,-0.38636366,0.65,1.32,1553007540.0,1553007540.0,1553007540.0,0.048,3.3891215,0.061538465,PREPRE,0.239,,0.81,
0241.HK,en-US,US,EQUITY,False,HKD,12935700480.0,0.039,17.137428,3.2625713,0.19037695,12.350211,8.049788,0.6517936,263888289792.0,,523.0769,15,0,False,3,HKG,ALI HEALTH,Alibaba Health Information Technology Limited,finmb_4481114,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.8999996,-4.2253504,1589789320,20.4,21.2,20.05 - 21.2,20.05,1079919000000.0,33674702.0,21.3,20.35,20.4,0.0,0.0,HKSE,CNY,21.15,37697248.0,34073986.0,14.299999,2.3442621,6.1 - 21.5,-1.1000004,-0.05116281,6.1,21.5,,,,,,,PREPRE,-0.028031,,20.4,
0242.HK,en-US,US,EQUITY,False,HKD,3021479936.0,11.835,2.662857,0.0071430206,0.002682465,3.2321832,-0.56218314,-0.17393294,8067351552.0,2.472222,0.22560203,15,0,False,3,HKG,SHUN TAK HOLD,Shun Tak Holdings Limited,finmb_875315,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,0.3759395,1589789320,2.67,2.68,2.63 - 2.68,2.63,946949400000.0,2567000.0,2.66,2.66,2.67,0.0,0.0,HKSE,HKD,2.64,5569855.0,5054372.0,0.28999996,0.12184872,2.38 - 4.3,-1.6300001,-0.37906978,2.38,4.3,1585321140.0,1585321140.0,1585321140.0,0.18,2.335958,0.067669176,PREPRE,1.143,1.08,2.67,
0243.HK,en-US,US,EQUITY,False,HKD,188022000.0,2.35,0.1334,-0.11439999,-0.8575712,0.059021126,-0.04002113,-0.6780814,3572418.0,,0.0080851065,15,0,False,3,HKG,QPL INT'L,QPL International Holdings Limited,finmb_873722,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0010000002,-5.000001,1588579100,0.019,0.021,0.019 - 0.021,0.019,946949400000.0,5475000.0,0.02,0.019,0.02,0.0,0.0,HKSE,HKD,0.021,2476100.0,74508.0,0.0,0.0,0.019 - 0.26,-0.241,-0.9269231,0.019,0.26,,,,,,,PREPRE,-0.0609,,0.019,
0244.HK,en-US,US,EQUITY,False,HKD,1053520000.0,0.037,0.30328572,0.07171428,0.23645782,0.25264788,0.12235212,0.48427925,395070016.0,,10.135135,15,0,False,3,HKG,SINCERE,"The Sincere Company, Limited",finmb_874775,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.025000006,7.142859,1589788758,0.375,0.405,0.37 - 0.405,0.37,946949400000.0,41099560.0,0.35,0.375,0.38,0.0,0.0,HKSE,HKD,0.385,543101.0,0.0,0.193,1.0604396,0.182 - 0.405,-0.030000001,-0.074074075,0.182,0.405,,,,,,,PREPRE,-0.58,,0.375,
0245.HK,en-US,US,EQUITY,False,HKD,34714501120.0,0.157,0.097,0.022999994,0.23711334,0.09503521,0.024964787,0.26268986,4165740032.0,,0.76433116,15,0,False,3,HKG,CN MINSHENG FIN,China Minsheng Financial Holding Corporation Limited,finmb_7654960,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0029999986,2.5641015,1589788758,0.12,0.121,0.116 - 0.121,0.116,1087781400000.0,12750000.0,0.117,0.117,0.121,0.0,0.0,HKSE,HKD,0.117,14246031.0,17747120.0,0.048999995,0.6901407,0.071 - 0.162,-0.042000003,-0.25925928,0.071,0.162,1553785140.0,1553785140.0,1553785140.0,,,,PREPRE,-0.0072,,0.12,
0247.HK,en-US,US,EQUITY,False,HKD,1892480000.0,42.349,24.883429,0.11657143,0.004684701,24.998169,0.0018310547,7.324755e-05,47311998976.0,,0.59033275,15,0,False,3,HKG,TST PROPERTIES,Tsim Sha Tsui Properties Limited,finmb_877025,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.34000015,1.3787516,1586928872,25.0,25.0,25.0 - 25.0,25.0,946949400000.0,2000.0,24.66,24.0,26.0,0.0,0.0,HKSE,HKD,25.0,31.0,0.0,0.34000015,0.013787516,24.66 - 27.0,-2.0,-0.074074075,24.66,27.0,1551369540.0,1551369540.0,1551369540.0,0.55,12.315271,0.022303326,PREPRE,2.03,,25.0,
0248.HK,en-US,US,EQUITY,False,HKD,1245330048.0,0.232,0.06582857,0.00017143041,0.0026041947,0.07428169,-0.008281693,-0.11149036,82191784.0,,0.28448278,15,0,False,3,HKG,HKC INT'L HOLD,HKC International Holdings Limited,finmb_5704732,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0019999966,3.1249945,1589788496,0.066,0.066,0.064 - 0.066,0.064,1005528600000.0,76000.0,0.064,0.059,0.066,0.0,0.0,HKSE,HKD,0.064,57016.0,0.0,0.008000001,0.13793106,0.058 - 0.106,-0.04,-0.3773585,0.058,0.106,,,,0.002,,0.03125,PREPRE,-0.0306,,0.066,
0250.HK,en-US,US,EQUITY,False,HKD,21720500224.0,0.066,0.042285714,-0.0022857152,-0.054054074,0.05043662,-0.010436621,-0.20692545,868819968.0,,0.6060606,15,0,False,3,HKG,SINO-I TECH,Sino-i Technology Limited,finmb_878621,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589785854,0.04,0.041,0.039 - 0.041,0.039,1122427800000.0,590000.0,0.04,0.039,0.04,0.0,0.0,HKSE,HKD,0.04,976953.0,1053333.0,0.0059999973,0.1764705,0.034 - 0.079,-0.039000005,-0.4936709,0.034,0.079,1553785140.0,1553785140.0,1553785140.0,,16.666666,,PREPRE,0.0024,,0.04,
0251.HK,en-US,US,EQUITY,False,HKD,662209024.0,9.438,5.8065715,-0.12657166,-0.021798002,6.581549,-0.90154934,-0.13698132,3761801472.0,,0.60182244,15,0,False,3,HKG,SEA HOLDINGS,S E A Holdings Limited,finmb_2481344,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.07000017,-1.2173942,1589788478,5.68,5.8,5.59 - 5.8,5.59,946949400000.0,94000.0,5.75,5.57,5.69,0.0,0.0,HKSE,HKD,5.72,91821.0,90547.0,0.5999999,0.11811022,5.08 - 11.0,-5.32,-0.48363638,5.08,11.0,1553785140.0,1553785140.0,1553785140.0,0.05,21.762451,0.008695653,PREPRE,0.261,,5.68,
0252.HK,en-US,US,EQUITY,False,HKD,225420000.0,5.295,3.5,0.0,0.0,3.3997183,0.100281715,0.029497067,788969984.0,,0.6610009,15,0,False,3,HKG,SE ASIA PPT,Southeast Asia Properties & Finance Limited,finmb_8276664,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1586844190,3.5,3.52,3.5 - 3.52,3.5,947727000000.0,78.0,3.5,3.5,3.6,0.0,0.0,HKSE,HKD,3.52,946.0,0.0,0.20000005,0.060606077,3.3 - 3.52,-0.01999998,-0.0056818128,3.3,3.52,,,,0.03,,0.008571428,PREPRE,-0.208,,3.5,
0253.HK,en-US,US,EQUITY,False,HKD,304368992.0,16.141,1.3037143,0.04628575,0.035502985,1.4628168,-0.11281681,-0.077122994,410898144.0,,0.08363794,15,0,False,3,HKG,SHUNHO HOLDINGS,Shun Ho Holdings Limited,finmb_8088272,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,0.7462679,1589765419,1.35,1.35,1.35 - 1.35,1.35,947467800000.0,2000.0,1.34,1.29,1.35,0.0,0.0,HKSE,HKD,1.35,3812.0,0.0,0.09000003,0.0714286,1.26 - 2.33,-0.9799999,-0.42060083,1.26,2.33,1552060740.0,1552060740.0,1552060740.0,,92.46575,,PREPRE,0.0146,,1.35,
0255.HK,en-US,US,EQUITY,False,HKD,631676992.0,3.348,2.2425714,-0.11257124,-0.050197396,2.4400704,-0.31007028,-0.12707432,1345472128.0,,0.6362007,15,0,False,3,HKG,LUNG KEE,Lung Kee (Bermuda) Holdings Limited,finmb_878405,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-0.93023163,1589788781,2.13,2.24,2.1 - 2.24,2.1,946949400000.0,394000.0,2.15,2.13,2.26,0.0,0.0,HKSE,HKD,2.11,78132.0,128666.0,0.17000008,0.086734734,1.96 - 3.38,-1.25,-0.36982247,1.96,3.38,1553871540.0,1553871540.0,1553871540.0,0.22,9.010153,0.10232557,PREPRE,0.2364,,2.13,
0256.HK,en-US,US,EQUITY,False,HKD,4351889920.0,0.978,1.5551429,-0.04514289,-0.029028129,1.6330986,-0.12309861,-0.07537733,6571353600.0,,1.5439672,15,0,False,3,HKG,CITYCHAMP,Citychamp Watch & Jewellery Group Limited,finmb_878455,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,1.51,1.53,1.51 - 1.53,1.51,946949400000.0,2236000.0,1.51,1.51,1.53,0.0,0.0,HKSE,HKD,1.53,1594655.0,2105333.0,0.03999996,0.027210858,1.47 - 1.84,-0.33000004,-0.17934784,1.47,1.84,1554044340.0,1554044340.0,1554044340.0,0.06,148.03922,0.039735097,PREPRE,0.0102,,1.51,
0257.HK,en-US,US,EQUITY,False,HKD,6142980096.0,5.917,4.4314284,-0.041428566,-0.009348806,5.3632393,-0.9732394,-0.18146485,26967681024.0,4.988636,0.74193,15,0,False,3,HKG,CHINA EB INT'L,China Everbright International Limited,finmb_9709409,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01999998,0.45766547,1589789320,4.39,4.45,4.33 - 4.45,4.33,946949400000.0,8005548.0,4.37,4.39,4.42,0.0,0.0,HKSE,HKD,4.33,15837433.0,9085204.0,0.6899998,0.18648644,3.7 - 7.67,-3.2800002,-0.42764017,3.7,7.67,1584543540.0,1597244340.0,1597680000.0,0.26,5.1829987,0.059496567,PREPRE,0.847,0.88,4.39,
0258.HK,en-US,US,EQUITY,False,HKD,1971030016.0,6.22,1.7742857,0.10571432,0.059581343,1.9509155,-0.07091546,-0.036349837,3705536512.0,,0.3022508,15,0,False,3,HKG,TOMSON GROUP,Tomson Group Limited,finmb_877887,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788588,1.88,1.95,1.86 - 1.95,1.86,1007602200000.0,363243.0,1.88,1.87,1.92,0.0,0.0,HKSE,HKD,1.95,383285.0,163165.0,0.33000004,0.21290326,1.55 - 2.7,-0.82000005,-0.30370373,1.55,2.7,1553525940.0,1553525940.0,1553525940.0,0.11,21.885914,0.05851064,PREPRE,0.0859,,1.88,
0259.HK,en-US,US,EQUITY,False,HKD,999641024.0,1.753,1.4651428,0.13485718,0.092043705,1.2673944,0.3326056,0.26243258,1599425664.0,,0.91272104,15,0,False,3,HKG,YEEBO (INT'L H),Yeebo (International Holdings) Limited,finmb_878233,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.029999971,-1.840489,1589788388,1.6,1.63,1.6 - 1.63,1.6,946949400000.0,502000.0,1.63,1.6,1.62,0.0,0.0,HKSE,HKD,1.61,220992.0,94333.0,0.5500001,0.5238096,1.05 - 1.65,-0.049999952,-0.030303001,1.05,1.65,1554735540.0,1554735540.0,1554735540.0,0.05,5.536332,0.030674847,PREPRE,0.289,,1.6,
0260.HK,en-US,US,EQUITY,False,HKD,5943750144.0,-0.064,0.028085714,-0.0030857138,-0.10986774,0.03257042,-0.0075704213,-0.2324324,148593760.0,,-0.390625,15,0,False,3,HKG,AVIC JOY HLDG,AVIC Joy Holdings (HK) Limited,finmb_877334,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787207,0.025,0.026,0.025 - 0.026,0.025,948850200000.0,2030000.0,0.025,0.024,0.025,0.0,0.0,HKSE,HKD,0.025,4014286.0,2598773.0,0.0010000002,0.04166667,0.024 - 0.063,-0.038000003,-0.6031746,0.024,0.063,1553785140.0,1553785140.0,1553785140.0,,,,PREPRE,-0.0742,,0.025,
0261.HK,en-US,US,EQUITY,False,HKD,183845994496.0,0.006,0.01,0.0,0.0,0.01,0.0,0.0,1838459904.0,,1.6666666,15,0,False,3,HKG,GBA INV HLDGS,Greater Bay Area Investments Group Holdings Limited,finmb_877793,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589764800,0.01,0.01,0.01 - 0.01,0.01,1036632600000.0,1360000.0,0.01,0.0,0.01,0.0,0.0,HKSE,HKD,0.01,10676296.0,17066666.0,0.0,0.0,0.01 - 0.01,0.0,0.0,0.01,0.01,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.001,,0.01,
0262.HK,en-US,US,EQUITY,False,HKD,977880000.0,1.6,0.16625714,-0.0032571405,-0.019590981,0.17489436,-0.01189436,-0.068008825,162328112.0,,0.101875,15,0,False,3,HKG,DESON DEV INT'L,Deson Development International Holdings Limited,finmb_883497,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589781021,0.163,0.163,0.163 - 0.163,0.163,954725400000.0,50000.0,0.163,0.158,0.175,0.0,0.0,HKSE,HKD,0.163,30859.0,15000.0,0.026000008,0.18978108,0.137 - 0.219,-0.055999994,-0.25570774,0.137,0.219,,,,0.005,5.8007116,0.030674845,PREPRE,0.0281,,0.163,
0263.HK,en-US,US,EQUITY,False,HKD,140192000.0,-2.946,0.13368571,0.081314296,0.6082497,0.19497183,0.020028174,0.10272343,30141280.0,,-0.072980314,15,0,False,3,HKG,GT GROUP HLDG,GT Group Holdings Limited,finmb_878450,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.024999991,-10.416663,1589788555,0.215,0.231,0.195 - 0.231,0.195,1127957400000.0,1751200.0,0.24,0.21,0.22,0.0,0.0,HKSE,HKD,0.224,1099918.0,9359919.0,0.136,1.721519,0.079 - 0.51,-0.295,-0.57843137,0.079,0.51,1553871540.0,1553871540.0,1553871540.0,,0.31159422,,PREPRE,0.69,,0.215,
0264.HK,en-US,US,EQUITY,False,HKD,382704000.0,0.025,1.0551429,-0.05514288,-0.052261055,1.3645774,-0.3645774,-0.2671724,382704000.0,,40.0,15,0,False,3,HKG,CN INT DEV CORP,China International Development Corporation Limited,finmb_7687743,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589527685,1.0,1.0,0.98 - 1.0,0.98,1047432600000.0,8000.0,1.0,0.85,1.0,0.0,0.0,HKSE,HKD,0.98,54812.0,10666.0,0.06999999,0.07526881,0.93 - 2.68,-1.6800001,-0.6268657,0.93,2.68,1553698740.0,1553698740.0,1553698740.0,,,,PREPRE,-0.0479,,1.0,
0265.HK,en-US,US,EQUITY,False,HKD,12922099712.0,0.047,0.06771429,0.0012857094,0.01898727,0.08947887,-0.020478874,-0.22886826,904548544.0,,1.4680852,15,0,False,3,HKG,ORIENT VICTORY,Orient Victory Travel Group Company Limited,finmb_4481094,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.001000002,-1.4285743,1588922056,0.069,0.07,0.07 - 0.07,0.07,999135000000.0,150000.0,0.07,0.056,0.07,0.0,0.0,HKSE,HKD,0.07,116250.0,25000.0,0.009,0.14999999,0.06 - 0.161,-0.092,-0.5714286,0.06,0.161,1553871540.0,1553871540.0,1553871540.0,,690.0,,PREPRE,0.0001,,0.069,
0266.HK,en-US,US,EQUITY,False,HKD,474732000.0,14.566,5.871714,0.23828602,0.04058202,6.7983804,-0.68838024,-0.101256505,2900612608.0,,0.41947,15,0,False,3,HKG,TIAN TECK LAND,Tian Teck Land Limited,finmb_877232,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589182970,6.11,6.8,6.02 - 6.8,6.02,948159000000.0,5936.0,6.11,6.1,6.8,0.0,0.0,HKSE,HKD,6.8,3175.0,1322.0,0.42000008,0.07381372,5.69 - 8.65,-2.5399995,-0.29364157,5.69,8.65,,,,0.43,38.1875,0.07037643,PREPRE,0.16,,6.11,
0267.HK,en-US,US,EQUITY,False,HKD,29090299904.0,20.334,7.732857,-0.44285727,-0.05726955,9.143099,-1.8530989,-0.20267732,212068286464.0,4.7337666,0.35851285,15,0,False,3,HKG,CITIC,CITIC Limited,finmb_877097,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.05000019,0.6906104,1589789320,7.29,7.31,7.16 - 7.31,7.16,946949400000.0,12492669.0,7.24,7.28,7.29,0.0,0.0,HKSE,HKD,7.2,18005431.0,17809333.0,0.13000011,0.01815644,7.16 - 11.46,-4.17,-0.36387435,7.16,11.46,1585666740.0,1585666740.0,1585666740.0,0.465,3.9405406,0.06422652,PREPRE,1.85,1.54,7.29,
0268.HK,en-US,US,EQUITY,False,HKD,3320689920.0,0.245,11.218572,2.2814283,0.20336175,9.512183,3.9878168,0.41923255,44829315072.0,103.84616,55.10204,15,0,False,3,HKG,KINGDEE INT'L,Kingdee International Software Group Company Limited,finmb_7652920,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.1800003,-1.3157917,1589789320,13.5,13.98,13.28 - 13.98,13.28,1127957400000.0,23407800.0,13.68,13.48,13.5,0.0,0.0,HKSE,CNY,13.88,20942484.0,19711981.0,6.84,1.0270271,6.66 - 13.98,-0.47999954,-0.034334734,6.66,13.98,1552528800.0,1552528800.0,1552528800.0,0.002,104.86577,0.00014619883,PREPRE,0.128736,0.13,13.5,
0269.HK,en-US,US,EQUITY,False,HKD,7442400256.0,-0.612,0.01,0.0,0.0,0.018176056,-0.008176057,-0.44982567,74424000.0,,-0.016339868,15,0,False,3,HKG,CRTG,China Resources and Transportation Group Limited,finmb_4481355,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589765417,0.01,0.01,0.01 - 0.01,0.01,1071106200000.0,1305000.0,0.01,0.0,0.01,0.0,0.0,HKSE,HKD,0.01,3920246.0,6666.0,0.0,0.0,0.01 - 0.05,-0.04,-0.79999995,0.01,0.05,1561733940.0,1561733940.0,1561733940.0,,,,PREPRE,-1.15,,0.01,
0270.HK,en-US,US,EQUITY,False,HKD,6537820160.0,6.295,15.596572,-0.076571465,-0.004909506,15.890282,-0.37028122,-0.02330237,101466972160.0,18.92683,2.4654489,15,0,False,3,HKG,GUANGDONG INV,Guangdong Investment Limited,finmb_878282,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.22000027,1.4379102,1589789320,15.52,15.52,15.32 - 15.52,15.32,946949400000.0,4781557.0,15.3,15.48,15.52,0.0,0.0,HKSE,HKD,15.48,9800951.0,6554821.0,3.540001,0.2954926,11.98 - 17.34,-1.8199997,-0.104959615,11.98,17.34,1587999540.0,1587999540.0,1587999540.0,0.578,20.11405,0.037777778,PREPRE,0.7716,0.82,15.52,
0271.HK,en-US,US,EQUITY,False,HKD,1240669952.0,3.575,1.1401429,0.03985703,0.034957923,1.2760211,-0.096021175,-0.07525046,1463990528.0,,0.3300699,15,0,False,3,HKG,ASIASEC PPT,Asiasec Properties Limited,finmb_4481070,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0200001,-1.666675,1589527266,1.18,1.21,1.18 - 1.21,1.18,946949400000.0,1009000.0,1.2,1.15,1.22,0.0,0.0,HKSE,HKD,1.21,386427.0,1091333.0,0.19999993,0.20408155,0.98 - 2.19,-1.0100001,-0.46118724,0.98,2.19,1552489140.0,1552489140.0,1552489140.0,0.025,25.267664,0.020833332,PREPRE,0.0467,,1.18,
